feature	c__Bacilli_A Class	c__Chloroplast Class	c__Clostridia_258483 Class	c__Verrucomicrobiae Class	d__Bacteria Kingdom	f__Acutalibacteraceae Family	f__Amphibacillaceae Family	f__Anaerovoracaceae Family	f__Bacillaceae_C_302577 Family	f__Bacteroidaceae Family	f__Borkfalkiaceae Family	f__CAG-508 Family	f__Cellulosilyticaceae Family	f__Christensenellaceae Family	f__Clostridiaceae_222000 Family	f__Coprobacillaceae Family	f__Dehalobacteriaceae Family	f__Eggerthellaceae Family	f__Enterococcaceae Family	f__Lachnospiraceae Family	f__Lactobacillaceae Family	f__Mitochondria Family	f__Muribaculaceae Family	f__NBRC-103111 Family	f__Oscillospiraceae_88309 Family	f__Paenibacillaceae_367444 Family	f__Peptostreptococcaceae_256921 Family	f__Streptosporangiaceae Family	f__Tissierellaceae Family	f__UBA1242 Family	f__UBA660 Family	g__1XD8-76	g__Acetatifactor	g__Acidovorax_F_589733	g__Acinetobacter	g__Acutalibacter	g__Adlercreutzia_A_404199	g__Adlercreutzia_A_404257	g__Adlercreutzia_A_404260	g__Agrobacterium	g__Akkermansia	g__Alistipes_A_871400	g__Alkalicoccobacillus	g__Alkaliphilus_B	g__Anaerocolumna	g__Anaerosalibacter	g__Anaerosporobacter	g__Anaerotruncus	g__Aneurinibacillus_B_362085	g__Angelakisella	g__Arthrobacter_E_386002	g__Atopostipes	g__Avispirillum	g__Bacillus_A	g__Bacillus_J_295379	g__Bacillus_O_301684	g__Bacillus_P_294101	g__Bacteroides_H_857956	g__Bifidobacterium_388775	g__Blautia_A_141780	g__Borkfalkia	g__Brachybacterium	g__Brevibacillus_D_362672	g__Brevibacillus_D_362705	g__Brevibacterium	g__Brotaphodocola	g__Brucella_498865	g__Burkholderia	g__Butyribacter	g__C-19	g__CABMKH01	g__CAG-269	g__CAG-314	g__CAG-475	g__CAG-873	g__COE1	g__Caldibacillus_B	g__Cellulosilyticum	g__Cellulosimicrobium	g__Cerasibacillus	g__Choladousia	g__Clavibacter	g__Clostridioides_A	g__Clostridium_AG_200053	g__Clostridium_AQ	g__Clostridium_B	g__Clostridium_F	g__Clostridium_G	g__Clostridium_H_221916	g__Clostridium_J	g__Clostridium_T	g__Comamonas_F_589250	g__Coprocola	g__Coprosoma	g__Corynebacterium	g__Curtobacterium	g__Dorea_D_143701	g__Dubosiella	g__Duncaniella	g__Dysosmobacter	g__Emergencia	g__Enterenecus	g__Enterocloster	g__Enterococcus_A	g__Enterococcus_B	g__Enterococcus_D	g__Enterococcus_F_359103	g__Enterococcus_H_360604	g__Enterorhabdus	g__Eubacterium_F	g__Eubacterium_G_180878	g__Eubacterium_R	g__Eubacterium_S	g__Evtepia	g__Faecalibaculum	g__Faecimonas	g__Fimenecus	g__Gallicola	g__Glutamicibacter	g__Glycomyces	g__Granulimonas	g__Haemophilus_D_735815	g__Hathewaya	g__Hominilimicola	g__Hominisplanchenecus_A	g__Ileibacterium	g__JAGBWK01	g__JC017	g__Jeotgalibaca	g__Kineothrix	g__Klebsiella_724518	g__Kroppenstedtia_A	g__Kurthia	g__Lachnoclostridium_A_184689	g__Lachnoclostridium_B	g__Lachnospira	g__Lachnotalea	g__Lacrimispora	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus_A_346120	g__Laedolimicola	g__Latilactobacillus	g__Lawsonibacter	g__Lederbergia_A_302086	g__Lederbergia_A_302195	g__Lepagella	g__Levilactobacillus	g__Lientehia	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Luteimonas_D	g__Lysinibacillus_304693	g__MD308	g__Mammaliicoccus_319276	g__Mammaliicoccus_319278	g__Massilibacillus	g__Massilibacterium	g__Massiliimalia	g__Massilioclostridium	g__Merdibacter	g__Mesorhizobium_I	g__Metaruminococcus_A	g__Methylobacterium	g__Microbacterium_A_383321	g__Muribaculum	g__NK4A144	g__Nesterenkonia	g__Novosphingobium	g__Oceanobacillus_287537	g__Ochrobactrum_A_498864	g__Ochrobactrum_A_498913	g__Ochrobactrum_A_499075	g__Otoolea_134252	g__Otoolea_134526	g__Paenibacillus_A	g__Paenibacillus_J_366884	g__Paenibacillus_L	g__Paenibacillus_S	g__Pandoraea	g__Pantoea_680069	g__Paraclostridium	g__Paramuribaculum	g__Parasutterella_564865	g__Parvibacter	g__Pelethenecus	g__Peptoniphilus_B_226807	g__Petralouisia	g__Planifilum	g__Plantibacter	g__Porcincola	g__Pradoshia	g__Pseudobacillus	g__Pseudobutyricicoccus	g__Pseudofrankia	g__Pseudomonas_E_647464	g__Pueribacillus	g__Quadrisphaera	g__Rathayibacter	g__Rhizobium_C_500208	g__Rhizobium_C_501058	g__Robertmurraya_297834	g__Robinsoniella	g__Romboutsia_B	g__Romboutsia_C	g__Romboutsia_D_247318	g__Romboutsia_E	g__Roseburia_B	g__Rudaeicoccus	g__Ruminiclostridium_D	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Rummeliibacillus	g__Saccharibacillus	g__Sarcina_200052	g__Schaedlerella	g__Sedimentibacter	g__Shouchella	g__Siminovitchia	g__Sinibacillus	g__Solibaculum	g__Sphingobacterium	g__Sphingomonas_L_486704	g__Sporofaciens	g__Sporosarcina	g__Staphylococcus	g__Stenotrophomonas_A_615274	g__Streptococcus	g__Streptomyces_400150	g__Suilimivivens	g__Tardiphaga	g__Tepidimicrobium	g__Terrisporobacter	g__Thermoactinomyces_A	g__Thomasclavelia	g__Tissierella_A	g__Tissierella_B_223997	g__Turicibacter	g__UBA2730	g__UBA3282	g__UBA5905	g__UBA7173	g__UBA737	g__UBA9414	g__UBA946	g__UMGS1994	g__Ureibacillus	g__Vagococcus_B	g__Ventrisoma	g__Virgibacillus_B_287557	g__Virgibacillus_I	g__WRAF01	g__Weissella	g__Xanthomonas_A_614442	o__Acetivibrionales Order	o__Bacillales_D Order	o__Bacteroidales Order	o__Christensenellales Order	o__Lachnospirales Order
Villapol_593_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0012796697626419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.808895768833849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0500928792569659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0375232198142415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00493292053663571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0137254901960784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00208462332301342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0814654282765738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_597_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0320579110651499	NA	0.0400922758730411	NA	NA	NA	0.0015511892450879	NA	NA	0.000397740832073821	NA	0.000477288998488585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000477288998488585	3.97740832073821e-05	NA	0.000318192665659057	NA	0.216172142232122	0.00365921565507915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.526052024500835	NA	NA	0.0015511892450879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0022273486596134	NA	0.00182960782753958	NA	NA	NA	NA	NA	0.000517063081695967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0112162914644817	0.109458276986715	0.00401718240394559	NA	NA	0.00568769389865564	NA	NA	NA	NA	NA	NA	NA	0.000994352080184552	NA	NA	0.00019887041603691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000437514915281203	NA	NA	NA	NA	0.0095457799697717	NA	0.000556837164903349	NA	NA	0.00147164107867314	NA	0.000715933497732877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0232280645931111	NA	NA	NA	NA	NA	NA	0.000517063081695967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000676159414525495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00135231882905099	NA	NA	0.000795481664147641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000477288998488585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000676159414525495	0.000556837164903349
Villapol_606_3DPI	NA	NA	NA	NA	NA	0.000145465124736344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00298203505709506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00120008727907484	NA	0.000436395374209033	NA	0.0774238126409193	0.00520037820932431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65877518364972	0.00200014546512474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0168375881882319	NA	NA	NA	NA	NA	0.00421848861735399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0790966615753873	0.0206196814313768	NA	NA	NA	NA	NA	NA	NA	NA	0.00661866317550367	0.000836424467233981	NA	NA	NA	NA	NA	0.0344388682813296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00436395374209033	NA	NA	NA	NA	0.00218197687104517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000909157029602153	NA	NA	NA	NA	NA	NA	NA	NA	0.0282202341988508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112735471670667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0357480544039567	NA	NA	0.0166193905011274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_612_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0190918012311535	NA	NA	NA	0.022214292086716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00169506646444821	NA	0.000267642073333928	NA	0.100588812561335	0.000535284146667856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.506066553662236	0.000267642073333928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0139173878133643	NA	NA	NA	NA	NA	0.0014720314033366	NA	NA	NA	NA	NA	0.000446070122223214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.064680167722366	0.0128468195200285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00441609421000981	0.00530823445445624	NA	NA	0.137300383620305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000535284146667856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00120438933000268	NA	0.000178428048889285	NA	NA	0.00620037469890267	NA	NA	0.016103131412258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0168614506200375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0271210634311714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0353733606923008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000446070122223214	NA	NA	NA	NA	NA	NA	NA	0.000490677134445535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00218574359889375	NA	NA	0.000223035061111607	NA	NA	NA	0.00196270853778214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_614_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0143191518656203	NA	NA	NA	0.00660883932259397	NA	NA	NA	NA	NA	NA	0.000344210381385103	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00326999862315847	0.000378631419523613	0.000894946991601267	NA	0.228314745972739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.368511634310891	0.00564505025471568	NA	0.000206526228831062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000206526228831062	NA	0.0191036761668732	NA	NA	NA	NA	NA	0.00633347101748589	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000172105190692551	NA	NA	NA	NA	NA	NA	0.164670246454633	0.0151452567809445	NA	0.00110147322043233	NA	NA	NA	NA	NA	NA	0.000481894533939144	0.000860525953462756	NA	0.00640231309376291	0.00495662949194548	NA	NA	0.0556932397081096	NA	NA	NA	NA	NA	NA	NA	NA	0.0123571526917252	NA	NA	NA	NA	NA	0.000240947266969572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000309789343246592	NA	NA	0.00247831474597274	NA	NA	0.00578273440726972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.88420762770205e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0268828307861765	NA	NA	NA	0.00144568360181743	NA	NA	0.000137684152554041	NA	NA	NA	NA	6.88420762770205e-05	NA	NA	NA	NA	NA	NA	NA	0.00499105053008399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000240947266969572	NA	NA	0.000585157648354674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.040341456698334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000447473495800633
Villapol_616_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000206036880601628	NA	NA	NA	NA	NA	0.00834449366436592	NA	NA	NA	NA	0.000257546100752035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0911713196662203	0.00139074894406099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.360616050272999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000824147522406511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.425002575461008	0.00767487380241063	0.00262697022767075	NA	NA	0.00128773050376017	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000618110641804883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00350262697022767	NA	0.00396620995158133	NA	NA	0.0089626043061708	NA	0.000927165962707325	0.0275059235603173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0301328937879881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00345111775007726	NA	NA	NA	NA	NA	NA	NA	0.00401771917173174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0152982383846709	NA	NA	NA	NA	NA	NA	NA	0.0022148964664675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_618_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0267119546664846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.688605175121185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00267972963746842	0.00776609544616645	NA	NA	NA	NA	NA	NA	0.000460845224278009	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00592271454905441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000324298491158599	NA	NA	0.193452584146924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0272410732573223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000119478391479484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0386768621560729	NA	0.00769782207960675	NA	NA	0.000341366832798525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_619_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00132508833922261	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00132508833922261	NA	NA	NA	0.0748233215547703	NA	NA	NA	0.000750883392226148	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000530035335689046	NA	NA	0.744478798586572	0.00384275618374558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000485865724381625	NA	NA	0.00189929328621908	0.0244257950530035	NA	NA	NA	NA	NA	NA	NA	0.0179770318021201	NA	NA	NA	NA	NA	NA	NA	NA	0.0158127208480565	NA	NA	0.00309187279151943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00424028268551237	NA	NA	NA	NA	NA	NA	NA	0.00106007067137809	NA	NA	NA	NA	NA	0.0332155477031802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00123674911660777	NA	NA	NA	NA	NA	0.0034452296819788	NA	0.0451413427561837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0163427561837456	NA	NA	NA	0.000706713780918728	NA	NA	NA	NA	NA	NA	NA	NA	0.00291519434628975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00092756183745583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_620_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00098309827201573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00037811472000605	NA	NA	0.128861496578062	NA	NA	NA	0.00468862252807502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.729232049003668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00336522100805384	0.0167882935682686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0844708284493515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000642795024010285	NA	NA	NA	0.00241993420803872	NA	NA	NA	0.0265436533444247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00060498355200968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00102090974401633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_621_3DPI	NA	NA	NA	NA	NA	0.000132432790358893	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0428199355493754	NA	NA	NA	0.00030900984417075	NA	NA	NA	NA	0.00092702953251225	NA	NA	NA	NA	0.0018540590650245	NA	NA	NA	NA	NA	NA	NA	0.00114775084977707	NA	NA	0.219087979517062	NA	NA	NA	NA	NA	0.00203063611883636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.573919569151989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00251622301681896	NA	NA	0.00953516090584029	NA	NA	NA	NA	NA	NA	NA	0.000573875424888536	NA	0.00229550169955414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00180991480157154	0.0693064936211539	0.00229550169955414	NA	NA	0.00467929192601421	NA	NA	NA	NA	NA	0.000264865580717786	NA	0.00158919348430671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00238379022646007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00030900984417075	NA	0.00485586897982607	NA	NA	0.00600361982960314	NA	0.00145676069394782	0.00476758045292014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.040745155167086	NA	NA	NA	NA	NA	NA	0.00167748201121264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000706308215247429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_622_3DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00855263157894737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.123684210526316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.663157894736842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00230263157894737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000822368421052632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00526315789473684	0.0273026315789474	NA	NA	NA	NA	NA	NA	NA	NA	0.0161184210526316	NA	NA	NA	NA	NA	NA	0.00164473684210526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0263157894736842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000986842105263158	NA	NA	0.0934210526315789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0282894736842105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00213815789473684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
