feature	c__Bacilli_A Class	c__Chloroplast Class	d__Bacteria Kingdom	f__Coprobacillaceae Family	f__Mitochondria Family	f__Oscillospiraceae_88309 Family	f__Paenibacillaceae_367444 Family	f__Peptostreptococcaceae_256921 Family	f__Tissierellaceae Family	f__UBA1242 Family	g__Acidovorax_F_589733	g__Adlercreutzia_A_404257	g__Agrobacterium	g__Akkermansia	g__Alistipes_A_871400	g__Alkaliphilus_B	g__Anaerocolumna	g__Anaerosalibacter	g__Anaerosporobacter	g__Aneurinibacillus_B_362085	g__Arthrobacter_E_386002	g__Bacillus_A	g__Bacillus_P_294101	g__Bacteroides_H_857956	g__Borkfalkia	g__Brachybacterium	g__Brevibacillus_D_362672	g__Brevibacterium	g__Burkholderia	g__C-19	g__CAG-314	g__CAG-873	g__Caldibacillus_B	g__Cellulosimicrobium	g__Cerasibacillus	g__Clostridioides_A	g__Clostridium_F	g__Clostridium_G	g__Clostridium_J	g__Clostridium_T	g__Comamonas_F_589250	g__Corynebacterium	g__Curtobacterium	g__Dubosiella	g__Duncaniella	g__Dysosmobacter	g__Enterococcus_H_360604	g__Faecalibaculum	g__Glutamicibacter	g__Granulimonas	g__JC017	g__Jeotgalibaca	g__Klebsiella_724518	g__Kroppenstedtia_A	g__Kurthia	g__Lacrimispora	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus_A_346120	g__Laedolimicola	g__Latilactobacillus	g__Lawsonibacter	g__Lepagella	g__Ligilactobacillus	g__Limosilactobacillus	g__Lysinibacillus_304693	g__Mammaliicoccus_319278	g__Merdibacter	g__Methylobacterium	g__Microbacterium_A_383321	g__Novosphingobium	g__Oceanobacillus_287537	g__Paenibacillus_A	g__Paenibacillus_J_366884	g__Paenibacillus_L	g__Pandoraea	g__Pantoea_680069	g__Paraclostridium	g__Paramuribaculum	g__Parasutterella_564865	g__Plantibacter	g__Porcincola	g__Pseudomonas_E_647464	g__Romboutsia_B	g__Romboutsia_D_247318	g__Rudaeicoccus	g__Ruminiclostridium_D	g__Rummeliibacillus	g__Schaedlerella	g__Siminovitchia	g__Sporosarcina	g__Staphylococcus	g__Stenotrophomonas_A_615274	g__Streptococcus	g__Terrisporobacter	g__Thermoactinomyces_A	g__Tissierella_B_223997	g__Turicibacter	g__Ureibacillus	g__Vagococcus_B	g__Weissella	o__Lachnospirales Order
Villapol_582_1DPI	NA	-7.75037930371984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.32849742339894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.02601374633326	NA	-11.6889787590557	NA	NA	NA	-0.112179516472174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.2739412597768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.9520131648895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.95201316488949	NA	-7.88162383699809	NA	NA	NA	NA	NA	-7.18647841852651	NA	NA	NA	NA	NA	-7.91638925515876	NA	NA	NA	NA
Villapol_583_1DPI	NA	-8.07948478382682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.50701322728886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0423638993805394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.615537684067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.4780341603171	NA	-11.1301108568968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.13011085689678	NA	NA	NA	NA
Villapol_584_1DPI	NA	-11.6072018629601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0715484711292988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.64334245522255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.1921643636813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.022239362239	NA	NA	NA	-11.1921643636813	NA	NA	NA	-13.4551987695151	NA	-13.1921643636813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.28527376807279	NA	NA	NA	NA
Villapol_585_1DPI	NA	-13.1020850613304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.5995847208012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.40164534318927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.256889067874025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.63600859993411	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_586_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.98036509857975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.36101387231368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.20661856916497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.30496512660415	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_587_1DPI	NA	-14.629109926068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01697094497444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.629109926068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.985178597883306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.629109926068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.5136327086481	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_588_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.38261272426536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.3402952104305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.372876797220081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.92694936079735	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_589_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.887220863222017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.80093161273101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.82096009322483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.95237003616212	NA	NA	NA	NA	-13.4733569547025	NA	NA	NA	NA
Villapol_590_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.08559100640211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.3573458120486	NA	NA	-0.411536227147766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.09055927135369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.81818700094056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.4504552164401	NA	NA	NA	NA
Villapol_591_1DPI	-8.96789868720561	-5.09342956928947	NA	NA	-10.289826782093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.87478928281413	NA	-9.17434956467303	-9.70486428137181	-3.91189327747687	NA	NA	NA	NA	NA	NA	NA	NA	-9.17434956467303	NA	NA	NA	-10.289826782093	NA	NA	-7.87478928281413	-7.01680828768655	NA	-7.87478928281413	-7.17434956467303	NA	NA	-4.61740144012147	-11.289826782093	NA	-10.8747892828141	-6.274876440627	NA	NA	-9.87478928281413	NA	-10.289826782093	-7.78732644156379	NA	-0.489735794467975	-9.06743436075652	NA	NA	NA	NA	-9.70486428137181	-7.04189926864938	NA	NA	NA	NA	NA	-10.8747892828141	-8.11990178065066	-9.70486428137181	NA	NA	-7.55286118792676	NA	-8.96789868720561	NA	NA	-8.96789868720561	NA	NA	-9.55286118792676	NA	-8.35122732675711	NA	NA	NA	-10.289826782093	-7.26007943869892	-8.2309330930394	-10.289826782093	-8.01680828768655	NA	-10.289826782093	NA	-4.50846706856831	-9.28982678209297	NA	NA	NA
Villapol_592_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.8012233378862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.80122333788621	NA	NA	NA	NA	NA	NA	-0.0271775791701795	NA	NA	NA	-11.1231514327736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_593_1DPI	NA	-8.1308708249049	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.0377614205134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.498905626574991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.7158333256261	NA	NA	NA	-10.4527989197923	NA	NA	-3.27745729522704	NA	NA	NA	-10.28287391835	NA	NA	NA	NA	NA	-12.7158333256261	NA	-2.57704956837221	NA	NA	NA	NA	NA	-12.2304064984558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.14597771729511	NA	-11.7158333256261	NA	NA	-14.0377614205134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.0377614205134	NA	NA	NA	-9.95029857926308	NA	NA	NA	NA
Villapol_594_1DPI	NA	-4.47812309846187	NA	NA	-9.29338321860482	NA	NA	NA	NA	NA	NA	NA	-10.4088604360248	NA	NA	NA	NA	-10.4088604360248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.0869323411374	NA	NA	NA	NA	-10.9938229367459	NA	-4.96591694017603	NA	NA	-7.70842071788367	-9.18646801468831	NA	NA	-0.725280936445793	NA	NA	NA	-5.81391384673098	NA	NA	NA	NA	NA	-8.29338321860482	NA	-3.82640479091418	-9.0869323411374	NA	NA	NA	NA	-7.90636009549558	NA	NA	NA	NA	NA	NA	NA	NA	-8.29338321860482	NA	NA	-3.24395350934907	NA	NA	NA	NA	NA	NA	NA	-6.34996674697119	NA	-8.99382293674592	NA	NA	NA	-11.4088604360248	-8.74589542330233	-8.03962662635904	NA	-8.23893543458245	NA	NA	NA	-3.88529847996775	-9.40886043602476	NA	-7.63627093212783	NA
Villapol_595_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.90617265827552	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.194698298300182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.57994442595453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.6037553872256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.96103459331004	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_596_1DPI	NA	NA	NA	-11.117393357583	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.51619399013175	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.481117323563627	-7.11047394364324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.42444261828013	NA	-5.70278942556241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15.8178330757241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.09331922260417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_597_1DPI	NA	NA	NA	-3.75807718960227	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.54134099158889	-12.1446582428319	NA	NA	NA	NA	NA	NA	NA	NA	-0.861666381467007	-5.32022980741534	NA	NA	NA	NA	NA	-9.82273014794452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.28823271420635	-11.4076926486657	-6.16737831933197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.45815771564866	NA	-8.97473324138957	-10.4816932301095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.41900796189351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_598_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.349628704010181	-14.4130659194685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.33474829725243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.98680116476639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.97012242361976	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_599_1DPI	NA	NA	NA	-3.26718034308329	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.60763972086225	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.771865469349637	-6.1427329721588	NA	NA	NA	NA	-11.8392037880969	-8.66927878665463	-10.4766337087122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.88002980155568	NA	-6.27587130334733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.31116835546062	NA	-10.6465587101545	-10.4766337087122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.88168711941846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.6465587101545
Villapol_600_1DPI	NA	NA	NA	-13.7619926578436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0526395501174752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.0615529397025	NA	NA	NA	NA	NA	-5.14728281372837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.85510206223506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.32736443020685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_601_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0949926312550574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.2477792024652	NA	NA	NA	NA	NA	-6.3939498506081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.48622797002073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.13577417695208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_602_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.811969613467291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.82904312682623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.00977639652547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.42694468325489	NA	NA	NA	-12.6363980488838	NA	NA	NA	-11.221360549605	NA	-12.221360549605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.54716828145931	NA	NA	NA	NA
Villapol_603_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.278385757554988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.385929789531	NA	NA	NA	NA	NA	-11.385929789531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.51749303367281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.8009672888098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_604_1DPI	NA	-11.2518589318939	NA	-11.9039356284736	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.3893624556439	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.64520136007347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.35373854591316	-13.7112905505312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.5018371849023	NA	-13.7112905505312	NA	NA	NA	-2.8108010656966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.910491739847636	NA	NA	NA	NA	NA	NA	-13.1263280498101	-13.1263280498101	NA	NA	NA	NA	NA	NA	NA	-13.1263280498101	NA	NA	NA	NA	NA	-9.54136554908894	NA	NA	NA	NA
Villapol_605_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.364663499020474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.22128830136651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.82569596738275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.5316738690653	NA	NA	NA	NA
Villapol_606_1DPI	NA	-11.1751039580698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.3974963794062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.9824588801274	NA	NA	NA	NA	NA	-0.0214614554093082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.3974963794062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.36774903601215	NA	NA	NA	NA	NA	NA	-11.66053078524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.5230272614901	NA	NA	NA	NA
Villapol_607_1DPI	NA	-8.28737288195031	NA	NA	-12.3748357232006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.16782140302312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.2873728819503	NA	NA	-5.77492288101352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.18996038029236	NA	NA	NA	NA	NA	-8.56748080114304	NA	NA	NA	NA	NA	NA	NA	NA	-13.3748357232006	NA	NA	-0.418368810436157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.51685472807308	NA	NA	NA	NA	NA	-7.85127376714364	NA	NA	NA	NA
Villapol_608_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.6314802384393	NA	NA	NA	NA	NA	NA	NA	NA	-1.34235791293343	NA	NA	NA	NA	-13.8014052398816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.2164427391605	NA	NA	-9.34197362124435	NA	NA	-0.730781117451382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.4794771449943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.2164427391605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.6314802384393	NA	NA	NA	NA
Villapol_609_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.17321172568483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.845372907727071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_610_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.10129651059293	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.4240831452469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.5442400064417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.46909516237534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.48489554561723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.9592775057205	NA	NA	NA	NA
Villapol_611_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.71085979889733	NA	NA	NA	-2.9756841491802	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.740453422514515	-8.48374747269114	NA	NA	NA	NA	NA	-9.90695890341568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.95699958591528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.35586241616649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.35516326662972	-3.88358256532631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.0444624271656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_612_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.935574332475017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.2811874852877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.09225098825751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.95027060717308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_613_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.47684784228146	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.788123451846535	-6.00259735757624	NA	NA	NA	NA	-5.67324505508496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.48103563924489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.43156696298059	NA	NA	NA	NA	NA	-2.15529995428545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.0448039176969	-4.8920120660578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_614_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.929139964187039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.48047286847874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.07878064623653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_615_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.88448002462487	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.863142909962912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.89401710589996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.44948969949615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
