feature	c__Bacilli_A Class	c__Chloroplast Class	d__Bacteria Kingdom	f__Coprobacillaceae Family	f__Mitochondria Family	f__Oscillospiraceae_88309 Family	f__Paenibacillaceae_367444 Family	f__Peptostreptococcaceae_256921 Family	f__Tissierellaceae Family	f__UBA1242 Family	g__Acidovorax_F_589733	g__Adlercreutzia_A_404257	g__Agrobacterium	g__Akkermansia	g__Alistipes_A_871400	g__Alkaliphilus_B	g__Anaerocolumna	g__Anaerosalibacter	g__Anaerosporobacter	g__Aneurinibacillus_B_362085	g__Arthrobacter_E_386002	g__Bacillus_A	g__Bacillus_P_294101	g__Bacteroides_H_857956	g__Borkfalkia	g__Brachybacterium	g__Brevibacillus_D_362672	g__Brevibacterium	g__Burkholderia	g__C-19	g__CAG-314	g__CAG-873	g__Caldibacillus_B	g__Cellulosimicrobium	g__Cerasibacillus	g__Clostridioides_A	g__Clostridium_F	g__Clostridium_G	g__Clostridium_J	g__Clostridium_T	g__Comamonas_F_589250	g__Corynebacterium	g__Curtobacterium	g__Dubosiella	g__Duncaniella	g__Dysosmobacter	g__Enterococcus_H_360604	g__Faecalibaculum	g__Glutamicibacter	g__Granulimonas	g__JC017	g__Jeotgalibaca	g__Klebsiella_724518	g__Kroppenstedtia_A	g__Kurthia	g__Lacrimispora	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus_A_346120	g__Laedolimicola	g__Latilactobacillus	g__Lawsonibacter	g__Lepagella	g__Ligilactobacillus	g__Limosilactobacillus	g__Lysinibacillus_304693	g__Mammaliicoccus_319278	g__Merdibacter	g__Methylobacterium	g__Microbacterium_A_383321	g__Novosphingobium	g__Oceanobacillus_287537	g__Paenibacillus_A	g__Paenibacillus_J_366884	g__Paenibacillus_L	g__Pandoraea	g__Pantoea_680069	g__Paraclostridium	g__Paramuribaculum	g__Parasutterella_564865	g__Plantibacter	g__Porcincola	g__Pseudomonas_E_647464	g__Romboutsia_B	g__Romboutsia_D_247318	g__Rudaeicoccus	g__Ruminiclostridium_D	g__Rummeliibacillus	g__Schaedlerella	g__Siminovitchia	g__Sporosarcina	g__Staphylococcus	g__Stenotrophomonas_A_615274	g__Streptococcus	g__Terrisporobacter	g__Thermoactinomyces_A	g__Tissierella_B_223997	g__Turicibacter	g__Ureibacillus	g__Vagococcus_B	g__Weissella	o__Lachnospirales Order
Villapol_584_1DPI	NA	0.000320541358739204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.951616062683644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0400142462826106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.34235597898673e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000961624076217612	NA	NA	NA	0.000427388478318939	NA	NA	NA	8.90392663164456e-05	NA	0.000106847119579735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00641082717478408	NA	NA	NA	NA
Villapol_585_1DPI	NA	0.000113731139586019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000644476457654106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00147850481461824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.836890590643718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.160872696944423	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_586_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00791955400406398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0243317876309071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.866565935497317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101182722867712	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_587_1DPI	NA	3.94638182559623e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.494152777595075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000157855273023849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.505163182888488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000315710546047699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00017100987910917	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_588_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0958809009564949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000385683431039803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.772241077856629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.131492337755837	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_589_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.540654606203152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112105159035456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.141516277229464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25839140087486	NA	NA	NA	NA	8.79256149297694e-05	NA	NA	NA	NA
Villapol_590_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.235599599790366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.52880080041927e-05	NA	NA	0.75182238315308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00733717661632284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00443089237219496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000714660060031445	NA	NA	NA	NA
Villapol_591_1DPI	0.0019970709625882	0.0292903741179603	NA	NA	0.000798828385035282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00106510451338038	NA	0.00173079483424311	0.00119824257755292	0.0664358940221009	NA	NA	NA	NA	NA	NA	NA	NA	0.00173079483424311	NA	NA	NA	0.000798828385035282	NA	NA	0.0042604180535215	0.00772200772200772	NA	0.0042604180535215	0.00692317933697244	NA	NA	0.0407402476367994	0.000399414192517641	NA	0.000532552256690188	0.0129143922247371	NA	NA	0.00106510451338038	NA	0.000798828385035282	0.0045266941818666	NA	0.712155505258954	0.00186393289841566	NA	NA	NA	NA	0.00119824257755292	0.00758886965783518	NA	NA	NA	NA	NA	0.000532552256690188	0.00359472773265877	0.00119824257755292	NA	NA	0.00532552256690188	NA	0.0019970709625882	NA	NA	0.0019970709625882	NA	NA	0.00133138064172547	NA	0.00306217547596858	NA	NA	NA	0.000798828385035282	0.0065237651444548	0.00332845160431367	0.000798828385035282	0.00386100386100386	NA	0.000798828385035282	NA	0.0439355611769405	0.00159765677007056	NA	NA	NA
Villapol_592_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000280206231786595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0179331988343421	NA	NA	NA	NA	NA	NA	0.981338264963013	NA	NA	NA	0.000448329970858552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_593_1DPI	NA	0.00356750007432292	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000118916669144097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.707643368909237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000297291672860243	NA	NA	NA	0.000713500014864584	NA	NA	0.103130481315218	NA	NA	NA	0.000802687516722657	NA	NA	NA	NA	NA	0.000148645836430122	NA	0.167583315991319	NA	NA	NA	NA	NA	0.00020810417100217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0141213544608616	NA	0.000297291672860243	NA	NA	5.94583345720486e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000237833338288195	NA	NA	NA	0.00101079168772483	NA	NA	NA	NA
Villapol_594_1DPI	NA	0.0448694372931225	NA	NA	0.0015937231825426	NA	NA	NA	NA	NA	NA	NA	0.000735564545788893	NA	NA	NA	NA	0.000735564545788893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00183891136447223	NA	NA	NA	NA	0.000490376363859262	NA	0.0319970577418168	NA	NA	0.0047811695476278	0.00171631727350742	NA	NA	0.6048792448204	NA	NA	NA	0.0177761431898982	NA	NA	NA	NA	NA	0.0031874463650852	NA	0.0704916023047689	0.00183891136447223	NA	NA	NA	NA	0.00416819909280373	NA	NA	NA	NA	NA	NA	NA	NA	0.0031874463650852	NA	NA	0.105553512320706	NA	NA	NA	NA	NA	NA	NA	0.0122594090964815	NA	0.00196150545543705	NA	NA	NA	0.000367782272894446	0.00232928772833149	0.00380041681990928	NA	0.00331004045605002	NA	NA	NA	0.0676719382125782	0.00147112909157779	NA	0.00502635772955744	NA
Villapol_595_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0333499253359881	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.873755599800896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00261324041811847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0822548531607765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00802638128422101	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_596_1DPI	NA	NA	NA	0.000450122918181503	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.174803504033794	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.716422561545653	0.00723659153076417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0232852048059278	NA	0.0191994737024341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73124199300578e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0585852290433157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_597_1DPI	NA	NA	NA	0.0739104829210836	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.171782979976443	0.000220848056537102	NA	NA	NA	NA	NA	NA	NA	NA	0.550316548881037	0.0250294464075383	NA	NA	NA	NA	NA	0.00110424028268551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.102363074204947	0.000368080094228504	0.0139134275618375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0113736749116608	NA	0.00198763250883392	0.000699352179034158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04674617196702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_598_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78478604661823	4.58389677064473e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.198230615846531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000985537805688616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0159519607618436	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_599_1DPI	NA	NA	NA	0.103867747972551	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.164067373674361	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.585659700561447	0.0141531503431067	NA	NA	NA	NA	0.00027292576419214	0.00245633187772926	0.000701809107922645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0679195258889582	NA	0.0129054897067997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.012593574547723	NA	0.000623830318153462	0.000701809107922645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0339207735495945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000155957579538366
Villapol_600_1DPI	NA	NA	NA	7.19825802155878e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.964170670697691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00023394338570066	NA	NA	NA	NA	NA	0.0282171714445104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00107973870323382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00622649318864835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_601_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.936277029574038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000102806620746376	NA	NA	NA	NA	NA	0.0118912991329975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0446180734039272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00711079126829101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_602_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.569603685670907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00439767551437098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.248311606722161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00581121407256165	NA	NA	NA	0.000157059839798963	NA	NA	NA	0.000418826239463902	NA	0.000209413119731951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.171090518821004	NA	NA	NA	NA
Villapol_603_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.824513055257135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000186837311411089	NA	NA	NA	NA	NA	0.000373674622822178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.174646176841515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000280255967116633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_604_1DPI	NA	0.000410065237651445	NA	0.000260950605778192	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000372786579683131	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.319701770736253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00152842497670084	7.45573159366263e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00137931034482759	NA	7.45573159366263e-05	NA	NA	NA	0.142516309412861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.532003727865797	NA	NA	NA	NA	NA	NA	0.000111835973904939	0.000111835973904939	NA	NA	NA	NA	NA	NA	NA	0.000111835973904939	NA	NA	NA	NA	NA	0.00134203168685927	NA	NA	NA	NA
Villapol_605_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.776650003377694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.214449773694521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00881578058501655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.44423427683578e-05	NA	NA	NA	NA
Villapol_606_1DPI	NA	0.000432472507104905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000741381440751266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000123563573458544	NA	NA	NA	NA	NA	0.985234152971704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000370690720375633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0121092301989374	NA	NA	NA	NA	NA	NA	0.000308908933646361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000679599654021994	NA	NA	NA	NA
Villapol_607_1DPI	NA	0.0032007531183808	NA	NA	0.00018827959519887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111273240762532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000800188279595199	NA	NA	0.0182631207342904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.109578724405743	NA	NA	NA	NA	NA	0.00263591433278418	NA	NA	NA	NA	NA	NA	NA	NA	9.41397975994352e-05	NA	NA	0.74827018121911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00136502706519181	NA	NA	NA	NA	NA	0.00433043068957402	NA	NA	NA	NA
Villapol_608_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000315192267283043	NA	NA	NA	NA	NA	NA	NA	NA	0.394375569097149	NA	NA	NA	NA	7.00427260628984e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000210128178188695	NA	NA	0.00154093997338376	NA	NA	0.602577572319115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000175106815157246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00042025635637739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000315192267283043	NA	NA	NA	NA
Villapol_609_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.443433070866142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.556566929133858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_610_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0291310899045706	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.745312238406161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000167420056922819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.180604386405491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0446593001841621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000125565042692115	NA	NA	NA	NA
Villapol_611_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0763694900809621	NA	NA	NA	0.127124662658018	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.598551204961886	0.00279342834146111	NA	NA	NA	NA	NA	0.00104161734766346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0160977226457081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0976752994649875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0122153307135079	0.0677524738412007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00023673121537806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_612_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.522834289732418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.02266477479627e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.469028993332412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00808649028742199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_613_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0898182334564044	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.579096847486509	0.0155968948215469	NA	NA	NA	NA	0.0195967054813973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0111947363438417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0231705008046956	NA	NA	NA	NA	NA	0.224486414844268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000946700747893591	0.0336788791063145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_614_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.525171319627763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00139988800895928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.473428792363278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_615_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.135420680145195	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.549753614665504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.269056840995275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0457688641940259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_616_1DPI	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0138078213920911	NA	NA	NA	0.101707281482562	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.614402451481103	NA	NA	NA	NA	NA	NA	0.00530789435283817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00041952429592879	NA	0.000218882241354151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000164161681015614	NA	0.219885451627025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0413140230555961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Villapol_617_1DPI	NA	NA	NA	NA	NA	0.000484383129115014	NA	NA	NA	0.00111228718537522	NA	NA	NA	0.113076550474516	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.468057623652249	NA	NA	NA	NA	NA	NA	0.0149799967707791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000466443013221865	0.00461060978453921	0.351823612780539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0453884932096661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
